ranking,objectid,pl_name,hostname,pl_orbper,pl_orbsmax,pl_orbeccen,pl_rade,pl_bmasse,pl_dens,pl_eqt,pl_insol,st_teff,st_lum,st_mass,st_rad,st_met,st_logg,st_age,distancia_tierra,indice_habitabilidad,orig_idx
1500,3.3408,Kepler-84 f,Kepler-84,2.403856602384396,1.2015495182587463,0.10121212121212121,0.06845559382059971,0.010110190925765134,0.29111449054964145,0.16204135998679525,0.03776960610612383,0.06926478036494052,0.07192780077356314,0.048076923076923114,0.09884169233821313,0.09210526315789475,0.1083333333333331,0.0789607743250127,2.719966592260874,0.2688196184558294,239
1501,3.7276,Kepler-176 e,Kepler-176,2.3542828448789446,1.1910720064595302,0.10121212121212121,0.025670847682724887,0.001081542187761817,0.5940690853791004,0.07309752201297073,0.008113470941315488,0.13223276251488644,0.13716156612607722,0.10416666666666666,0.09942655442305463,0.039473684210526314,0.10185185185185111,0.010188487009679071,2.7202210126839628,0.2688012342789676,5762
1502,3.979,Kepler-196 c,Kepler-196,2.38230219055426,1.2175701785021964,0.10121212121212121,0.07073744694795304,0.010493836563573186,0.29871822724310226,0.07769806535644441,0.009139312094815149,0.17795299303245588,0.1331919658003664,0.12900641025641027,0.1274999344954465,0.039473684210526314,0.1166666666666659,0.19230769230769226,2.7208472116053835,0.2687559964518252,4072
1503,3.823,Kepler-655 b,Kepler-655,2.389958313486701,1.1903831180690618,0.10121212121212121,0.09754922119435458,0.015345825512322076,0.3649793612861177,0.17022010370852625,0.0431583807715531,0.10731934349034263,0.10987650132320012,0.1201923076923076,0.14036690036195945,0.0,0.12037037037037084,0.15410086602139575,2.721935131048174,0.26867743923263365,1805
1504,3.212,Kepler-127 d,Kepler-127,2.373287322524653,1.1534875375283966,0.0806060606060606,0.09355597822148627,0.014578534236705973,0.35628937649359105,0.17124244667374264,0.04743582752069107,0.08979781802253159,0.13792155798330732,0.19871794871794868,0.20996548845809768,0.2818421052631579,0.16203703703703734,0.2432501273560876,2.722595634902283,0.2686297675267783,5462
1505,3.1935,Kepler-943 b,Kepler-943,2.364744198240772,1.1920973287151109,0.10121212121212121,0.28123839794629707,0.06431706280899693,0.5141212252878556,0.10223429652163739,0.01423743176675285,0.045446456682134886,0.13800637850308747,0.05608974358974354,0.05263758763573478,0.09210526315789475,0.055555555555555074,0.04202750891492614,2.724321199046074,0.26850530514289,2391
1506,3.12439,GJ 3512 b,GJ 3512,1.7328636152629304,1.0612085345261248,0.8987878787878788,0.7587161648449801,0.3283981736887923,0.5686508798609601,0.08066957760783851,0.0015328940563462496,0.6094397218457832,0.5242332225011875,0.5528846153846153,0.5035662550485296,0.09210526315789475,0.4953703703703703,0.1146204788588895,2.7244594879859796,0.26849533555827587,1274
1507,3.25,Kepler-106 e,Kepler-106,2.4091610810353687,1.2174740545407359,0.10121212121212121,0.08899227196677961,0.022951036097105224,0.26178579187486417,0.1410833291998596,0.029988756387306716,0.021901906834763802,0.02800773563140395,0.0,0.02339448339365993,0.15789473684210525,0.030555555555555825,0.029291900152827358,2.7244925989847077,0.268492948616034,5162
1508,3.11604,HIP 63242 b,HIP 63242,1.803841608656857,0.696898720590073,0.8987878787878788,0.6560327741140805,0.9985832192269654,0.29328698674777326,0.37737528859382935,0.20614702947930058,0.25953759599195103,0.47576677749881247,0.43269230769230765,0.5284228936542932,0.40789473684210525,0.5046296296296298,0.0789607743250127,2.7263962656730496,0.26835578631608126,555
1509,3.509,Kepler-1499 b,Kepler-1499,2.4064903610471515,1.22998619019087,0.10121212121212121,0.010838802354928283,0.0018279586272030711,0.0423636758635673,0.07872040832166079,0.009902475740827775,0.18643998193092687,0.15757277600597136,0.14423076923076925,0.12866965866512947,0.013157894736842105,0.12962962962962907,0.010188487009679071,2.727002834974927,0.26831211144134465,5181
1510,3.3675,Kepler-1896 b,Kepler-1896,2.4014727272424596,1.1969035267881458,0.10121212121212121,0.11976077782462198,0.019859303604181512,0.4019117966543558,0.14363918661290054,0.028754638393551062,0.09417819938948434,0.05897401099273936,0.056089743589743626,0.002339448339365993,0.13157894736842105,0.02870370370370336,0.0789607743250127,2.729009546401111,0.26816772324037247,1247
1511,3.24,Kepler-79 d,Kepler-79,2.347353739450071,1.1422730753579817,0.050303030303030315,0.3514053816124118,0.011283695229648586,0.5887464696936779,0.172264789638959,0.051096215272951225,0.10841443883208081,0.11603447105923866,0.13221153846153846,0.17662834962213234,0.09618421052631579,0.15370370370370373,0.14773306164034636,2.729195054297794,0.2681543833025113,4013
1512,3.2989,Kepler-198 c,Kepler-198,2.3662637861936977,1.1871309240396415,0.10121212121212121,0.08385810243023464,0.0127731429999622,0.33456441451227453,0.10734601134771926,0.016093271671720415,0.055849862428647694,0.03694781841623125,0.0040064102564102595,0.0350917250904899,0.15026315789473685,0.02499999999999925,0.5208863983698421,2.7294500100223487,0.2681360515123268,1384
1513,3.2698,Kepler-1233 b,Kepler-1233,2.3995530538169554,1.1807226599422616,0.10121212121212121,0.09127412509413294,0.014149753817979326,0.35194438409732776,0.17839884743025725,0.04516965115432364,0.11498501088250995,0.07495080409852752,0.1282051282051281,0.14621552121037443,0.02631578947368421,0.12962962962962987,0.2190524707080998,2.7295791404970124,0.2681267677475099,4348
1514,3.2149,Kepler-984 b,Kepler-984,2.4152346475884663,1.2225686244981528,0.10121212121212121,0.06389188756589306,0.009342899650149028,0.27699326526178575,0.11705826951727481,0.020191973371384966,0.045994004353003985,0.0367985343014182,0.032051282051282076,0.04094034593890481,0.05263157894736842,0.04629629629629604,0.0789607743250127,2.7295792048457734,0.2681267631213512,3373
1515,3.4947,Kepler-1467 b,Kepler-1467,2.385081843386633,1.2194926577314102,0.10121212121212121,0.1312065548228161,0.0223417165547042,0.41711927004127736,0.07974275128687716,0.010751126149632037,0.12210313060380819,0.118925154373346,0.11217948717948717,0.10527517527146962,0.09210526315789475,0.10185185185185111,0.029291900152827247,2.730683721637615,0.26804738075224493,5287
1516,3.1197,Kepler-418 b,Kepler-418,2.0880895676520135,0.973271130449828,0.8987878787878788,0.7102267858887219,0.7867246145348663,0.3204431892244188,0.09149969538686546,0.012243258736540634,0.011498501088250996,0.03770781027346136,0.016025641025641038,0.05263758763573484,0.06578947368421052,0.08333333333333384,0.3056546102903719,2.7311237785935236,0.268015766653809,4676
1517,3.5537,Kepler-1521 b,Kepler-1521,2.3843959581940375,1.2259650044697643,0.10121212121212121,0.08556949227574963,0.013089086466392359,0.3389094069085378,0.06951932163471343,0.0064068442950387825,0.20149754287982696,0.19308543122752259,0.15224358974358967,0.14036690036195945,0.06578947368421052,0.1388888888888881,0.016556291390728464,2.733214575019386,0.267865663734265,5088
1518,3.4138,Kepler-436 b,Kepler-436,2.2580660159259525,1.058965642092042,0.8987878787878788,0.09869014775803124,0.01557149941691505,0.36715185748424933,0.03424848933474853,0.001072470296840553,0.30854311253473504,0.23783673746352715,0.21714743589743588,0.17721321170697385,0.013157894736842105,0.16574074074073983,0.2037697401935812,2.7337766468108016,0.26782534002245373,5187
1519,3.1354,Kepler-1742 b,Kepler-1742,2.366932530506023,1.187611543846945,0.10121212121212121,0.06721433987954613,0.00988451702117216,0.28785574625244403,0.10581249689989469,0.01512338549022983,0.000547547670869095,0.06234647485919794,0.04887820512820516,0.08831417481106617,0.23684210526315788,0.10555555555555522,0.5221599592460519,2.734209047594375,0.26779432732728575,3406
1520,3.4387,Kepler-1610 c,Kepler-1610,2.4006108155925414,1.229906086889653,0.10121212121212121,0.06218049772037806,0.009072090964637462,0.27047577666739075,0.09098852390425728,0.011408597070738638,0.13223276251488644,0.1638427088281197,0.14022435897435898,0.11697241696829952,0.13157894736842105,0.09999999999999946,0.010188487009679071,2.7343102005826934,0.2677870734584294,5314
1521,3.4122,Kepler-1580 b,Kepler-1580,2.313212838963347,1.064236439312137,0.10121212121212121,0.06332142428405471,0.00925263008831184,0.2748207690636541,0.24433996868671337,0.12758977061890917,0.12319822594554639,0.3142702042478116,0.37660256410256404,0.5284228936542932,0.15789473684210525,0.4629629629629624,0.23560876209882828,2.734809010013547,0.2677513086529618,5384
1522,3.3494,Kepler-263 c,Kepler-263,2.3830140127629638,1.2143660464535064,0.10121212121212121,0.08385810243023464,0.0127731429999622,0.33456441451227453,0.06696346422167249,0.007762198061480757,0.14044597757792288,0.15476012757006175,0.16586538461538455,0.12574534824092198,0.04131578947368421,0.12592592592592494,0.3005603667855323,2.735371541127479,0.267710986441301,3474
1523,3.1788,Kepler-219 d,Kepler-219,2.3787349241827966,1.1663040657231565,0.10121212121212121,0.10325385401273789,0.04084697673132789,0.0847273517271344,0.1753318185346081,0.029547333830346256,0.00219019068347638,0.07257243672389224,0.13141025641025633,0.2871672836571754,0.47368421052631576,0.2620370370370368,0.07641365257259292,2.735671069855558,0.2676895211865282,4611
1524,3.1109,HD 13189 b,HD 13189,1.7328636152629304,0.5815499668372333,0.8987878787878788,0.6503281412956972,0.9985832192269654,0.41929176623940917,0.4401092652523338,0.4290676380731107,0.4388594582015797,0.47576677749881247,0.44711538461538475,0.5284228936542932,0.4671052631578948,0.5046296296296298,0.0789607743250127,2.738558017640369,0.26748280895508497,2821
1525,3.2265,Kepler-1122 b,Kepler-1122,2.421549716039078,1.2311877397091289,0.10121212121212121,0.05932818131118641,0.00862074315545152,0.25961329567673247,0.13852747178681865,0.03460348727327715,0.06406307749168412,0.019932822148334122,0.06410256410256406,0.06433482933256474,0.039473684210526314,0.06481481481481412,0.010188487009679071,2.7386060483448915,0.2674793725438676,2440
1526,3.2455,Kepler-357 d,Kepler-357,2.3667700536613494,1.2079577823561265,0.10121212121212121,0.13862257748671442,0.023921433886855,0.42689550293286976,0.07514220794340348,0.0056250289916897995,0.20314018589243427,0.18875958471873516,0.1650641025641025,0.09708710608368865,0.07894736842105263,0.05833333333333295,0.3132959755476311,2.7386256798337376,0.26747796801215773,3943
1527,3.249,Kepler-48 d,Kepler-48,2.4162700084471704,1.2287525993521244,0.10121212121212121,0.05932818131118641,0.01563920158829294,0.046708668259830506,0.09865609614338008,0.012888295219422995,0.15988391989377576,0.09814073420641922,0.09615384615384613,0.06433482933256474,0.2236842105263158,0.04351851851851816,0.18593988792664282,2.7403218755927714,0.2673566696292732,2567
1528,3.2821,Kepler-1853 b,Kepler-1853,2.3713549981466726,1.2183712115143688,0.10121212121212121,0.029585521888712173,0.004332938968185057,0.10102107321312183,0.06696346422167249,0.006574709211066,0.262001560510862,0.19073420641921693,0.18830128205128202,0.1239907619863975,0.21052631578947367,0.08240740740740679,0.41709118695873665,2.7412691043685693,0.267288979248333,2364
1529,3.3768,Kepler-1440 b,Kepler-1440,2.4390315887102627,1.2266859341807195,0.10121212121212121,0.014832045327796603,0.0025501151219005803,0.036932435368238085,0.17482064705199993,0.06796663933368653,0.021901906834763802,0.12783809459184367,0.016025641025641038,0.02339448339365993,0.05263157894736842,0.018518518518518084,0.016556291390728464,2.742565060276637,0.26719642381476294,3184
1530,3.3684,Kepler-1419 b,Kepler-1419,2.4190772289864553,1.219012037924107,0.10121212121212121,0.10610617042192953,0.017038379796769365,0.38018683467303926,0.13034872806508768,0.03146379162165698,0.004927929037821855,0.014348239126009365,0.008012820512820519,0.005848620848414983,0.05263157894736842,0.009259259259259864,0.029291900152827247,2.743407169657986,0.26713631584227704,1271
1531,3.1184,Kepler-759 b,Kepler-759,2.424441189811064,1.228944847275046,0.10121212121212121,0.07244883679346802,0.01076464524908475,0.3041494677384314,0.14210567216507597,0.028008572100096763,0.022449454505632897,0.02069620682635543,0.032051282051282076,0.02339448339365993,0.07894736842105263,0.018518518518518906,0.09042282221090162,2.7449177279509023,0.26702856314741197,4780
1532,3.817,Kepler-148 d,Kepler-148,2.3491775514929927,1.184407411798255,0.10121212121212121,0.43811580045183807,0.12479766923991335,0.5471431674994568,0.08076509425209354,0.008598414032060783,0.1659069442733358,0.1300875347764131,0.11217948717948717,0.11112379611988454,0.09210526315789475,0.11111111111111015,0.010188487009679071,2.7450857820587458,0.26701658071241313,5864
1533,3.3508,Kepler-279 d,Kepler-279,2.329935218235873,1.1373066706825121,0.10121212121212121,0.11979728918604948,0.08237097517643467,0.5659352596132956,0.16306370295201164,0.053994993683976776,0.2495311623068183,0.17601954264775735,0.08012820512820519,0.04094034593890488,0.15013157894736842,0.018518518518518906,0.5578196637799286,2.745655353441778,0.2669759776700032,701
1534,3.11037,HD 101930 b,HD 101930,2.209659122443195,1.1214462170414965,0.5654545454545454,0.5476447505647976,0.17705810369603078,0.5586573973495546,0.08282787123497297,0.006908097617561927,0.18342846974114682,0.10510958811155595,0.34455128205128205,0.08188069187780969,0.19736842105263158,0.10185185185185193,0.4584819154355578,2.745886438201582,0.2669595078488564,4069
1535,3.2845,Kepler-1277 b,Kepler-1277,2.431708155185503,1.2519024534039098,0.10121212121212121,0.034227796910299854,0.00494225851058608,0.13360851618509662,0.12319232730857306,0.017268326083910934,0.0547547670869095,0.06753749066974282,0.048076923076923114,0.046788966787319794,0.013157894736842105,0.04629629629629604,0.05221599592460521,2.746330812027413,0.2669278422475529,2414
1536,3.1328,Kepler-287 c,Kepler-287,2.401609936962256,1.2079577823561265,0.10121212121212121,0.12892470169546277,0.14668803798543162,0.41929176623940917,0.13188224251291222,0.017807669841887273,0.00766566739216733,0.045592725792223655,0.029647435897435917,0.018715586714927943,0.15394736842105264,0.03518518518518535,0.2190524707080998,2.74683076423438,0.26689222516948613,1819
1537,3.2809,Kepler-1268 b,Kepler-1268,2.4305545855466746,1.2202936907435828,0.10121212121212121,0.058757718029348066,0.008530473593614332,0.2574407994786008,0.19015579153024553,0.06163129305843712,0.03449550326475299,0.11699463934314991,0.048076923076923114,0.05263758763573484,0.06578947368421052,0.0555555555555559,0.04202750891492614,2.746972078690062,0.2668821595141427,3098
1538,3.3769,Kepler-1441 b,Kepler-1441,2.4421610466450163,1.2262213350336593,0.10121212121212121,0.01768436173698826,0.0028660585883307408,0.00434499239626331,0.2182702230736958,0.049809250916742556,0.00657057205042914,0.11016828391124381,0.0,0.0,0.013157894736842105,0.009259259259259042,0.09042282221090162,2.7475609710123146,0.2668402216094896,4148
1539,3.2251,Kepler-1116 b,Kepler-1116,2.4252522424222933,1.2287846406726113,0.10121212121212121,0.08785134540310295,0.013517866885119006,0.344340647403867,0.11910295544770756,0.02299283058139464,0.037507015454533006,0.04979303793173644,0.040064102564102595,0.04094034593890481,0.013157894736842105,0.03703703703703699,0.038206826286296576,2.7483379130461265,0.26678491192576054,3069
1540,3.11369,HD 96127 b,HD 96127,1.7328636152629304,0.5815499668372333,0.8987878787878788,0.6332142428405473,0.9985832192269654,0.41929176623940917,0.45268421980752643,0.5568638037922702,0.5023749880223947,0.47576677749881247,0.44711538461538475,0.5284228936542932,0.3157894736842105,0.5046296296296298,0.06788079470198669,2.7485724231237474,0.26676822190530963,4208
1541,3.983,Kepler-82 c,Kepler-82,2.3514778767992626,1.1813634863519995,0.058787878787878785,0.24758106431783558,0.029111933692493354,0.5448620464914186,0.09967843910859646,0.010934534113439554,0.10321273595882441,0.0627909343828459,0.07211538461538458,0.059655932653832754,0.27723684210526317,0.04629629629629604,0.40626591951095253,2.7504560421944433,0.2666342409428391,5374
1542,3.10225,K2-196 b,K2-196,2.375582402710766,1.1647345657653183,0.10121212121212121,0.14830364514782995,0.026178172932784717,0.437757983923528,0.2234224305760437,0.09024207740144945,0.07309761406102419,0.21834498201804978,0.12988381410256417,0.31512427617468386,0.013157894736842105,0.3333333333333329,0.0789607743250127,2.7512405823170836,0.26657847665486584,298
1543,3.1938,Kepler-944 b,Kepler-944,2.4131167621403864,1.2355133179748603,0.10121212121212121,0.09298551493964792,0.014465697284409487,0.3552031283945252,0.10427898245207014,0.02980223981394314,0.10102254527534803,0.026385967293207576,0.11217948717948717,0.09942655442305463,0.14473684210526316,0.09259259259259207,0.016556291390728464,2.751331417337029,0.2665720217036632,1046
